"","BCOLO","BOGOTA","BVC","CELSIA","CEMARGOS","CNEC","CORFICOL ","ECOPETL","ETB","GEB","GRUPOARG","GRUPOBOL","GRUPOSUR","ISA","MINEROS","NUTRESA","PFAVAL","PFBCOLO","PFCEMARG","PFCORCOL","PFDAVVND","PFGRUPOA","PFGRUPSU","PROMIG","TERPEL"
"492",0.242285482377311,0.0179075996329142,0.131464295607724,0.00819122902061373,0.0266034278386498,0.0974594771707066,0.0460575704867482,0.194534647229664,0.185843267243292,0.0207360766453686,0.224129406100377,0.0059094331527836,0.70953095835578,0.252114815911667,0.303156064431395,0.148027150539961,0.793432301336882,0.0751932562332065,0.0122737782304193,0.553055168468981,0.28132274494947,0.0917278926222969,0.406501719053172,0.529753019763137,1
"493",0.176563096504807,0.00829662744904999,0.174470393017609,0.00385251304935841,0.0412413521942236,0.505956518947921,0.0211565037500938,0.364013466095175,0.464741099368147,0.00963472689120021,0.285913992845971,0.0094108033378505,0.922927088241699,0.331588238491365,0.399636945570687,0.369019724220034,0.528385625398242,0.0903313448770387,0.0193374988372317,0.0505152807274923,0.370069822725675,0.0975470961383261,1,0.208972978812181,0.390040165043063
"494",0.25411522959639,0.00609271324422123,0.165160020666803,0.00271998825508302,0.0331883738246494,0.405565710593838,0.0160520605310382,0.292252504592182,0.374330849124188,0.00699925718942955,0.275815589965459,0.00697648685744335,0.927517462266923,0.321885680315443,0.391148619021102,0.296567985567597,0.847557213017177,0.0786444445959363,0.0148051579868258,0.543161647716341,0.360563904784553,0.0912136548106841,0.829120873925642,0.519125990199261,1
"495",0.245627157700015,0.00664182724920232,0.132706089787753,0.00303832468928475,0.0343497965163368,0.0974558141812861,0.0172012496318288,0.195679250931484,0.188147809195636,0.0076838253384423,0.21665364772793,0.00759921782354534,0.715685297412866,0.254106052604638,0.307833397660342,0.150067691182974,0.79928345252243,0.0781472207042587,0.0157803053536973,0.551164077035138,0.284509090980321,0.0727801657440588,0.410031733276297,0.528072842350259,1
"496",0.246054934245159,0.00653613203034625,0.133683100699646,0.0029503238471572,0.034127558289456,0.098106792304742,0.0169017545530948,0.197034067184601,0.189492331201302,0.00748648489204043,0.217501179897091,0.00754679367105775,0.718408067108955,0.25485635139976,0.309448238697172,0.151888574144865,0.79997222783786,0.0781489985969806,0.0156683957151418,0.551172572995127,0.285710394705771,0.0729951523922603,0.412941392168666,0.528002229272121,1
"497",0.245784700037933,0.00653253307621767,0.132986194051269,0.00293365238694091,0.03411330755731,0.0976153044464325,0.0168913984679451,0.19618141978505,0.189289983080985,0.00747004897354965,0.217314730988404,0.00754809323794875,0.716854456715287,0.253740394025282,0.308897471916189,0.151689361149913,0.79954224928374,0.0780871789497076,0.0156676343488023,0.551290941614159,0.284174041080337,0.0730215681374679,0.412186972058303,0.528127640597039,1
"498",0.243724158475304,0.00635821554525793,0.129946450308272,0.00286213111469915,0.0333707480484811,0.0951235110966805,0.016473495644515,0.191704720129876,0.18548902407918,0.0072727053145871,0.218635863964556,0.0072606273485138,0.711670255013307,0.251811834651437,0.307878150399083,0.149388267702457,0.797164159741733,0.0769615512565997,0.0151561849997312,0.551785981925154,0.279698663678519,0.0737691984005361,0.405155265198968,0.528333352102354,1
"499",0.24412718961386,0.00639688385530919,0.130799658244947,0.00290359437932228,0.0336314414424269,0.0952108138352776,0.0166031863711818,0.192326613606355,0.186568119824572,0.00735794931058279,0.221284360287982,0.00729767250891619,0.716923599071682,0.254512958755478,0.309925240287765,0.150087895972738,0.798819812158326,0.0771542253511085,0.0152492289543186,0.551439776381649,0.281880128240488,0.0748777078514707,0.407525308652537,0.528045194754199,1
"500",0.240769006679906,0.0160732384268152,0.210665348062297,0.00782035487042988,0.0700138814515094,0.189992515811224,0.0390693270744386,0.362810802943538,0.33793607898609,0.0187383173834003,0.331240109140901,0.0176090968870022,1,0.3752693458191,0.457770333074524,0.273410156272238,0.679566838129066,0.138925477623058,0.0348257989112933,0.0809025732838224,0.429568655470527,0.118412905450475,0.699472463602317,0.304370163979292,0.545177340614888
"501",0.243739319967089,0.0162036442596305,0.210998065639059,0.00786041739714703,0.0707087822010331,0.189266268332321,0.0393880385874521,0.360957006825335,0.335366727237248,0.0188625383571251,0.331106699835598,0.0178529224210899,1,0.375909771749954,0.457419386716187,0.269992498136939,0.681837527371234,0.140323368289674,0.0353115275958857,0.0817211547391733,0.430271050088495,0.118403261944194,0.695280244117253,0.305173092454773,0.546722338721981
