"","AENZAC1","ALICORC1","ATACOBC1","BACKUSI1","BAP","BBVAC1","BVN","CASAGRC1","CORAREC1","CORAREI1","CPACASC1","CVERDEC1","ENDISPC1","ENGEPEC1","ENGIEC1","FERREYC1","GBVLAC1","IFS","INRETC1","MINSURI1","NEXAPEC1","PML","RELAPAC1","RIMSEGC1","SCCO","SIDERC1","TV","UNACEMC1","VOLCABC1"
"1",0.361229012320906,0.126393171336811,1,0.197022235116344,0.131378935719367,0.188029342698969,0.108375753654456,0.361783468107988,0.226212518368104,0.630363636717589,0.236132358659294,0.489338557634382,0.0469023341826917,0.482714763408811,0.0516900322390032,0.259347158308842,0.186913997704274,0.0475962942545821,0.327434665250599,0.910156271478641,0.329608221234016,0.319442085779542,0.283998216504174,0.447410820997953,0.299339245443949,0.218191995181056,0.0998229145943272,0.346021644836923,0.883810107664268
"2",0.362020040655217,0.126703516256344,1,0.197315613750792,0.131074841840504,0.187061758605255,0.108284882157989,0.361990188484356,0.225040016917665,0.626639914549156,0.234877286955869,0.486685697660177,0.0470028856542476,0.483180591567274,0.0516130620088345,0.258103672685713,0.18774853354307,0.0480840156395435,0.328554035625346,0.912608331083894,0.330480938743964,0.317807845095432,0.282993133233951,0.449081325361168,0.298419691290222,0.217138774139741,0.0995956160426526,0.347253491016883,0.879246979237734
"3",0.360331686008669,0.12590127312728,1,0.197599374184031,0.13061525240449,0.186751544370192,0.107949329792529,0.362010589132302,0.224758009049215,0.62615222782161,0.23467843877136,0.48623660663656,0.0468805011199921,0.483385054067553,0.0513715756540604,0.257634494219532,0.186723369352682,0.0477063086273123,0.326944429279228,0.908629339729174,0.331375784333408,0.317835082257155,0.282461963078449,0.446841569801484,0.297647885515045,0.216731967818043,0.0991916122781415,0.345053957248765,0.879596310737438
"4",0.385639005989508,0.0621487497479346,0.824812212651189,0.113616625826916,0.120467694523728,0.139188722989118,0.101058518858024,0.29015830828468,0.145054999632216,0.414298032769686,0.150682357026342,0.37199672486783,0.0225590930398128,0.322934283118721,0.0461233908864808,0.158397161445266,0.191889928701359,0.36994344811582,0.349915680432878,1,0.265816323107831,0.227186536225516,0.200779775213411,0.472388927814561,0.286346013826802,0.139862378670071,0.0930389642258637,0.369325798988758,0.641582785172852
"5",0.385660622695328,0.0607358029837014,0.822973577416205,0.111097890883894,0.117671929362836,0.13732271232854,0.0981625108186012,0.289533933163353,0.141586968639198,0.405816469417024,0.147107476182361,0.366538161523219,0.0220298661768617,0.322361244495516,0.0449834271161232,0.154578992697855,0.192343062929544,0.370107143137766,0.34993530873816,1,0.265338576938556,0.224390047404714,0.19831210755072,0.473234584019534,0.279982018464558,0.136969831390641,0.0904757835258536,0.368970624138955,0.634597127713248
"6",0.369916997582517,0.138208554540026,1,0.0560211634242307,0.151534822631082,0.207859780896252,0.123968532093479,0.363436594465736,0.243881192751683,0.67606200937696,0.253859204849955,0.536346286596206,0.0518495687298861,0.40529663942561,0.0601959162910937,0.278995820414682,0.193877927649071,0.0529103727363905,0.336234835369968,0.928719404898604,0.334202824519212,0.342824923102006,0.303368592903956,0.461036226129322,0.343788129717705,0.235975225608464,0.137705823180613,0.354476049389601,0.937838747068593
"7",0.37116828922527,0.136429177514311,1,0.054731010358887,0.14902632345738,0.207062477194697,0.119865534798606,0.362574326016617,0.242376523445961,0.673719578793186,0.254055402488632,0.533490358388738,0.0511390158106283,0.40568389887329,0.0592626344415651,0.276299778033272,0.19395977097362,0.0521489537696016,0.337085168603801,0.93041515576801,0.334270871451727,0.342411555169002,0.303185212826712,0.462070760017284,0.338055512286911,0.235560103925469,0.134453893850717,0.353448441695228,0.935726023058138
"8",0.371646114855777,0.135054157495065,1,0.0546077799725687,0.148247446607702,0.206259533459413,0.119523123678103,0.362869113530665,0.240284748483945,0.668771760477255,0.251982911993596,0.531426744741277,0.0506128308879909,0.405780233792734,0.0588885804680182,0.27381407168844,0.194197635648556,0.0516099492817377,0.33826315528045,0.931858876559196,0.33452399270171,0.34107152155017,0.302556860214609,0.462657165423478,0.336804310775289,0.233518978832267,0.134160935187766,0.353909255423305,0.932300550704204
"9",0.371695574818539,0.135110366564729,1,0.0543383723867018,0.147656494960916,0.205532644920165,0.118492346124947,0.363273851348012,0.240204564870697,0.667965517743821,0.251591966212596,0.529526909027082,0.0507293826283551,0.406394244565269,0.0587025906328901,0.273404233128855,0.194219403479996,0.0515674410928275,0.337239815876981,0.931101752145663,0.334328721245231,0.341926052935922,0.30275874711441,0.462588077996964,0.334560318306642,0.232990756943557,0.133410894473611,0.353510590718611,0.931926202859023
"10",0.365527197848379,0.144116146124031,1,0.0516272256002994,0.118622909892207,0.20706469780557,0.112042278768104,0.3624885190728,0.258219545635587,0.720246098891483,0.319955933416687,0.53346928838026,0.0538667835647334,0.404522430580567,0.126413506188265,0.293381882415581,0.190119468027319,0.0548343932982825,0.331759248521574,0.918555214835252,0.332318085686921,0.351400009211856,0.312896820893295,0.454287074692002,0.319819481261962,0.250894588323838,0.127095181192671,0.347649123212674,0.958125360500701
"11",0.358389560034818,0.123183317753159,1,0.199723054023617,0.127621658853194,0.189361192509013,0.102028845025888,0.360285698508771,0.221654680427759,0.621681216169509,0.232888699915249,0.489734103944396,0.0459056091927194,0.48555246857258,0.0502494047465169,0.252369645858363,0.185422164007624,0.0466845618838298,0.325508225765968,0.903986609578027,0.331241045701181,0.323987921836214,0.288478278756995,0.444715690198967,0.292254840009832,0.216593067390576,0.096271195705493,0.341065702178362,0.886073445493356
"12",0.359531106780925,0.125388881766046,1,0.202200371985311,0.129012032308175,0.191454589717387,0.103108575815294,0.357867209471971,0.223200645023028,0.625554197042059,0.234485557975618,0.492723002666291,0.0468364396954816,0.487768183101206,0.050828968498947,0.254820754860751,0.186165482483952,0.0478526882045423,0.325809446049733,0.905994561161838,0.330466028533592,0.32512283236742,0.288565718337478,0.446168211777565,0.295216723128931,0.218147316892352,0.097350348691391,0.342074373932653,0.888283348621162
"13",0.368223833568693,0.127704207513103,1,0.204680117172804,0.130686268428273,0.190446751204111,0.10461675491869,0.352537315819124,0.225894119063275,0.629477104917935,0.239175820587115,0.491592302567981,0.0477549253304238,0.492061686539453,0.0516314578733486,0.258068629085503,0.191557524936037,0.0489648202105771,0.332606815351169,0.922560191668785,0.327427599649771,0.325240952388016,0.284935205071345,0.457156918792038,0.297532851981199,0.220878815069672,0.0984475624996379,0.350116896557795,0.883965443255283
"14",0.366435511736625,0.12859948138302,1,0.204142847058026,0.131914857729703,0.191571644251935,0.10725689112754,0.352826947201292,0.229087116923804,0.635227237460163,0.241864261142828,0.494835320360553,0.0479816621032038,0.491432155741724,0.0520519787244172,0.258829290124285,0.190543259262245,0.0491189416596323,0.330814153894767,0.918699657974223,0.327493170291327,0.326766778065516,0.288140002276004,0.455066414121736,0.300996069317504,0.220389519461693,0.100251125109216,0.348093246767767,0.890216908306369
"15",0.365245966141604,0.136337593334614,1,0.203845685152354,0.105507354962657,0.188596905405859,0.101530254361802,0.352947250530362,0.232885380801937,0.6454401595444,0.24716518470506,0.48899540387445,0.0601806201497727,0.490941360237842,0.0236910481359645,0.264976963447935,0.189753887916137,0.05194924148686,0.329790053644586,0.916215025570132,0.327202757476466,0.3282101061202,0.291976167837544,0.453433841054387,0.28497772815443,0.224735004651284,0.0944609964213267,0.346982396855184,0.894791720415609
