"","AC","ALFAA","ALSEA","AMXL","ASURB","BBAJIOO","BIMBOA","BOLSAA","CEMEXCPO","CUERVO","ELEKTRA","FEMSAUBD","GAPB","GCARSOA1","GCC","GFINBURO","GFNORTEO","GMEXICOB","GRUMAB","KIMBERA","KOFUBL","LABB","LIVEPOLC","MEGACPO","OMAB","ORBIA","PE&OLES","PINFRA","Q","RA","SITESB1","TLEVICPO","VESTA","WALMEX"
"748",0.290842931452906,0.321177582384974,0.283417269062454,0.807435352084148,0.0153646451086941,0.122788566187444,0.370811747828925,0.169344754483681,0.332785539456223,0.032162592250579,0.0615963018312714,0.666478023615705,0.060082279386088,0.459901148399099,0.122354760111202,1,0.798536853300876,0.36476923362644,0.079161550895358,0.111815043754493,0.303381981365873,0.0252353988334105,0.115545494734206,0.43765934102276,0.239415213857912,0.297034527488833,0.169799886767245,0.128864427659646,0.182898653779533,0.042421427828504,0.0447723596104443,0.286131011784069,0.27413136250611,0.174748986500481
"749",0.448295943684805,0.409376283702811,0.439492590889312,1,0.0252650228777912,0.215774105320671,0.370757540581201,0.0537376165799839,0.387514145503546,0.0427162804862191,0.146756155996081,0.988568817327125,0.0957643482929693,0.474134425295031,0.146983277636245,0.970434382581947,0.891754857037739,0.427937848010891,0.10191371491318,0.176835986985813,0.512719853138531,0.0620885204942232,0.186997817330693,0.134415838598098,0.368146713252231,0.342630209291743,0.209168115583435,0.293759516328541,0.194566651804258,0.0768331552377654,0.0747543864228451,0.365987271368853,0.315990078787016,0.186022821788738
"750",0.150455972884301,0.214840520183452,0.00431563281790182,0.532211448999653,0.00998630529162902,0.0698378604731379,0.27492925018319,0.0164503225056052,0.426355486312513,0.0444580247586167,0.0453490980270819,0.338829028031535,0.0322028566965881,0.286010415786343,0.159408914753645,0.729930965460251,1,0.4681218030888,0.107331072124036,0.0582103136049412,0.169056034507524,0.0189524393026903,0.00181325575447178,0.0415577732488193,0.123704821610784,0.379195838441335,0.223866819542413,0.0927347537958543,0.116221117901578,0.0245509257987806,0.000718868706587424,0.190894724228751,0.347327494073062,0.38733328977116
"751",0.150729559480112,0.214840235499092,0.00438124292122574,0.532198259097344,0.0100844547518307,0.0900254083765922,0.274172064762819,0.0125459614056639,0.427468518705986,0.0451500917530156,0.0439006817479536,0.339089769319622,0.0324104832122785,0.285111390613831,0.159890759698189,0.72933065868374,1,0.469922366983619,0.108379455485397,0.0583439813025689,0.168808932337957,0.0183194763474519,0.00185261574083477,0.0316510466099113,0.123992911934594,0.376558991812288,0.224923750639252,0.0706023723186506,0.115718875577552,0.0317119263140762,0.000737763331101541,0.190926178519212,0.34833038486421,0.386164830117261
"752",0.0773600660461519,0.201186938755868,0.00337503850119398,0.50002862888271,0.00779345989929367,0.0923139665621409,0.279889056858512,0.0129327863118255,0.426932918341811,0.152019253855456,0.0449301319215357,0.262490575462894,0.0250808131654708,0.365856621572078,0.160127263904462,0.745013054856622,1,0.463836195617045,0.0839031300071216,0.0297680928515109,0.173739907295204,0.0186763874291511,0.00142621593306759,0.03223258618115,0.0961247206232693,0.37586903391609,0.212074556498406,0.072319829650471,0.147700726004743,0.0324494648529472,0.000565877450438879,0.1787855936531,0.3479752992031,0.38508982192098
"753",0.129203994013581,0.0976199322545953,0.00544131614164608,0.256888759046015,0.013873434547024,0.144316291463609,0.161771672547032,0.0231656646984679,0.396383354348201,0.0980079302182403,0.0546610646365294,0.583299857188911,0.0487859175920084,0.25081815639235,0.140385780791577,0.456384749092517,1,0.426291609231895,0.0673237425333525,0.0467897312311815,0.315485915623718,0.00916324780580838,0.00183125463812264,0.0515200235826166,0.200352362692008,0.354456025180539,0.180391002564962,0.12118418798763,0.0958313045972779,0.0479481785501985,0.0941501631498022,0.0866517901695552,0.328758534988914,0.363228841932524
"754",0.0390401073585454,0.180324251816198,0.3773297433223,0.0724519957127146,0.116394883753601,0.0441337190976941,0.135562543422721,0.00505476699105557,0.372917865572531,0.0607923176039314,0.0184709669699682,0.206184090158576,0.496588770125981,0.162518370960402,0.126195870092107,0.400933310427209,1,0.39996963477864,0.0568049172356794,0.0135224997053392,0.100469322795466,0.00695452012635663,0.13977765803042,0.0139684453915525,0.106950356862715,0.33788171214802,0.15937673604549,0.0360315165792773,0.0593554376574991,0.014131907235291,0.0502656721306088,0.0235005570134831,0.314043019097287,0.346805674971762
"755",0.0786518156366808,0.238168875587288,0.418881937038099,0.11669784565493,0.154463474998783,0.0929465140762652,0.285159122339737,0.260315798431367,0.41211037603686,0.156871313068333,0.0431941157797621,0.300810560103554,0.607280231744474,0.388489055812396,0.150523992050255,0.663058895646461,1,0.189247272947523,0.109442981134615,0.0294783734725763,0.182946288799121,0.0174138779001,0.172514312153279,0.0258916575084435,0.140626569407735,0.436047345375235,0.0712830913546794,0.0711049960193729,0.151355477064269,0.032194400768906,0.0668346370340542,0.04090781182807,0.33962714312204,0.145435054768775
"756",0.10599201209303,0.182868853124385,0.36925502434266,0.0859398071743641,0.118344323064058,0.044650526804243,0.186084507901487,0.201942312920496,0.366297104303227,0.0704129757739231,0.015876868723507,0.27813149888863,0.513466521214313,0.191394770213153,0.122241685790688,0.487749427900502,1,0.386316935437683,0.0650677939146179,0.0362090987244748,0.10688734759617,0.0748637717204344,0.134581166310938,0.0122597427338654,0.107453269262822,0.330843030773075,0.132259125413513,0.036897169882466,0.0679093599465345,0.0140532899927914,0.0472892444604392,0.0889315211951294,0.311621672281796,0.339896365247122
"757",0.111552303114046,0.187559222853017,0.370070831333727,0.090386989081638,0.121551156579206,0.0486496517434456,0.157221710990717,0.00681165741478666,0.374678533643808,0.0728113201856734,0.0174671108170177,0.289797704827861,0.5227709625985,0.197059055515612,0.126952927656201,0.410698554442931,1,0.39032305416124,0.0550192315348514,0.0381866815271294,0.114015348960237,0.00254096619771125,0.122207050378804,0.016188417520333,0.110073957763276,0.335606480200662,0.133803899272711,0.040827744779387,0.0704802233589522,0.0155082124116925,0.0704756844170258,0.0935874927477359,0.315928761664864,0.344316185127636
"758",0.366064077835483,0.242847328691651,0.146293875246525,0.13807868695798,0.157793954362499,0.0802838928685383,0.248201534420971,0.0137972040751288,0.413962857806979,0.342472036810348,0.0312399412464192,0.359173479693489,0.626875715243355,0.860196524243509,0.152000864302089,0.683836764807374,1,0.445317451016298,0.0730630808058763,0.135499226202669,0.165502130975647,0.00556709934299777,0.052189094976263,0.0294748065460447,0.142859927013509,0.362482572680425,0.19294456180373,0.0661950463788163,0.33220634860334,0.0276003198428297,0.330916593461061,0.0482408177101555,0.344522497242811,0.319736701072593
"759",0.364065507634464,0.241886864392694,0.14607131568126,0.138139356939736,0.158723388573663,0.0792659856085758,0.24794039951701,0.0136859441309469,0.412688466264925,0.339244997824571,0.0308220232942627,0.359307237776894,0.628693584681751,0.857682686357163,0.151592054550418,0.683771693569244,1,0.444211514895155,0.0722518500108629,0.134695504748484,0.164294380081658,0.00550945442705664,0.0518889261185743,0.0291679129795392,0.143653407192535,0.360543922874441,0.191682155672136,0.0656164666059298,0.333175981456273,0.02721444369816,0.329738280007809,0.0482556380552703,0.345557073683419,0.319047644206844
